Format Version,1.23,Take Name,kb_qpz,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2019-10-28 06.10.32.672 PM,Total Frames in Take,6538,Total Exported Frames,6538,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
45,0.375000,-0.154187,0.018831,-0.047901,-0.986700,0.019770,1.218812,0.376317,-0.080905,0.604678,0.742818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033091,1.231928,0.376729,0.018262,1.207807,0.410470,0.016088,1.252044,0.386749,0.059146,1.229482,0.379305
46,0.383333,-0.154712,0.018873,-0.047696,-0.986627,0.019714,1.218802,0.376310,-0.080908,0.604678,0.742817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033147,1.231938,0.376746,0.018185,1.207733,0.410464,0.016054,1.252037,0.386755,0.059106,1.229470,0.379307
47,0.391667,-0.154691,0.018911,-0.047735,-0.986628,0.019676,1.218791,0.376313,-0.080914,0.604683,0.742809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033187,1.231924,0.376744,0.018144,1.207727,0.410465,0.016014,1.252023,0.386758,0.059068,1.229460,0.379314
48,0.400000,-0.154565,0.018872,-0.047758,-0.986647,0.019635,1.218779,0.376324,-0.080917,0.604678,0.742805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033228,1.231905,0.376752,0.018107,1.207726,0.410479,0.015977,1.252015,0.386766,0.059023,1.229450,0.379318
49,0.408333,-0.154526,0.018987,-0.047822,-0.986648,0.019596,1.218772,0.376328,-0.080913,0.604686,0.742803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033277,1.231896,0.376737,0.018068,1.207724,0.410485,0.015937,1.252004,0.386769,0.058976,1.229446,0.379333
50,0.416667,-0.154500,0.019009,-0.047827,-0.986651,0.019557,1.218765,0.376338,-0.080920,0.604676,0.742801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033314,1.231890,0.376743,0.018029,1.207721,0.410494,0.015896,1.251993,0.386778,0.058935,1.229440,0.379344
51,0.425000,-0.154392,0.019070,-0.047866,-0.986665,0.019515,1.218753,0.376356,-0.080920,0.604665,0.742799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033349,1.231880,0.376753,0.017983,1.207718,0.410512,0.015849,1.251972,0.386785,0.058887,1.229435,0.379367
52,0.433333,-0.154644,0.019142,-0.047864,-0.986624,0.019472,1.218743,0.376360,-0.080920,0.604674,0.742796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033381,1.231866,0.376771,0.017925,1.207695,0.410496,0.015806,1.251956,0.386798,0.058842,1.229424,0.379389
53,0.441667,-0.154723,0.019195,-0.047932,-0.986608,0.019434,1.218733,0.376376,-0.080917,0.604698,0.742803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033419,1.231849,0.376783,0.017888,1.207680,0.410510,0.015764,1.251943,0.386819,0.058796,1.229417,0.379413
54,0.450000,-0.154737,0.019237,-0.047999,-0.986602,0.019393,1.218715,0.376394,-0.080915,0.604686,0.742807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033460,1.231829,0.376794,0.017851,1.207665,0.410527,0.015720,1.251915,0.386838,0.058746,1.229407,0.379438
55,0.458333,-0.154823,0.019325,-0.048123,-0.986580,0.019352,1.218704,0.376411,-0.080916,0.604696,0.742810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033508,1.231806,0.376799,0.017810,1.207648,0.410543,0.015670,1.251904,0.386864,0.058699,1.229401,0.379464
56,0.466667,-0.154906,0.019319,-0.048168,-0.986565,0.019307,1.218692,0.376434,-0.080918,0.604698,0.742814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033554,1.231787,0.376823,0.017768,1.207630,0.410564,0.015620,1.251894,0.386895,0.058654,1.229388,0.379488
57,0.475000,-0.154920,0.019371,-0.048313,-0.986555,0.019262,1.218669,0.376454,-0.080921,0.604697,0.742823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033615,1.231745,0.376829,0.017725,1.207610,0.410584,0.015569,1.251878,0.386925,0.058610,1.229370,0.379511
58,0.483333,-0.154915,0.019285,-0.048360,-0.986555,0.019207,1.218656,0.376485,-0.080917,0.604691,0.742822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033662,1.231711,0.376850,0.017678,1.207608,0.410622,0.015505,1.251888,0.386987,0.058549,1.229341,0.379514
59,0.491667,-0.155101,0.019300,-0.048566,-0.986515,0.019158,1.218640,0.376519,-0.080924,0.604712,0.742828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033715,1.231667,0.376881,0.017637,1.207586,0.410646,0.015415,1.251889,0.387047,0.058513,1.229317,0.379551
60,0.500000,-0.154467,0.019364,-0.048597,-0.986612,0.019103,1.218616,0.376577,-0.080928,0.604706,0.742828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033762,1.231638,0.376907,0.017554,1.207617,0.410723,0.015363,1.251863,0.387080,0.058462,1.229304,0.379585
61,0.508333,-0.154384,0.019370,-0.048701,-0.986620,0.019055,1.218589,0.376610,-0.080932,0.604704,0.742821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033811,1.231610,0.376938,0.017513,1.207600,0.410751,0.015305,1.251818,0.387100,0.058409,1.229290,0.379625
62,0.516667,-0.154508,0.019417,-0.048784,-0.986595,0.019015,1.218562,0.376641,-0.080934,0.604702,0.742821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033856,1.231581,0.376964,0.017472,1.207546,0.410796,0.015260,1.251794,0.387130,0.058367,1.229277,0.379661
63,0.525000,-0.154598,0.019414,-0.048869,-0.986577,0.018975,1.218546,0.376669,-0.080941,0.604697,0.742819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033900,1.231557,0.376996,0.017434,1.207523,0.410821,0.015217,1.251771,0.387160,0.058322,1.229270,0.379695
64,0.533333,-0.154464,0.019373,-0.048828,-0.986601,0.018936,1.218511,0.376698,-0.080941,0.604701,0.742818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033945,1.231533,0.377032,0.017396,1.207499,0.410847,0.015195,1.251719,0.387167,0.058281,1.229247,0.379727
65,0.541667,-0.154883,0.019439,-0.048784,-0.986536,0.018883,1.218479,0.376712,-0.080946,0.604702,0.742819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033990,1.231509,0.377070,0.017321,1.207406,0.410863,0.015144,1.251688,0.387181,0.058241,1.229226,0.379758
66,0.550000,-0.155026,0.019366,-0.048852,-0.986512,0.018845,1.218455,0.376740,-0.080946,0.604692,0.742817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034032,1.231477,0.377116,0.017289,1.207372,0.410881,0.015104,1.251658,0.387208,0.058200,1.229210,0.379792
67,0.558333,-0.155103,0.019397,-0.048884,-0.986497,0.018808,1.218419,0.376761,-0.080947,0.604691,0.742823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034076,1.231439,0.377133,0.017252,1.207330,0.410901,0.015065,1.251619,0.387236,0.058168,1.229175,0.379816
68,0.566667,-0.155337,0.019309,-0.048850,-0.986464,0.018769,1.218389,0.376787,-0.080951,0.604712,0.742832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034115,1.231409,0.377177,0.017216,1.207291,0.410918,0.015034,1.251576,0.387281,0.058128,1.229145,0.379839
69,0.575000,-0.155387,0.019260,-0.048895,-0.986455,0.018726,1.218353,0.376813,-0.080955,0.604710,0.742835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034159,1.231378,0.377213,0.017183,1.207255,0.410940,0.014984,1.251518,0.387302,0.058082,1.229120,0.379872
70,0.583333,-0.155465,0.019268,-0.048961,-0.986439,0.018690,1.218314,0.376832,-0.080958,0.604711,0.742840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034197,1.231331,0.377233,0.017151,1.207212,0.410954,0.014946,1.251478,0.387326,0.058040,1.229084,0.379896
71,0.591667,-0.155350,0.019297,-0.049043,-0.986453,0.018653,1.218277,0.376857,-0.080964,0.604707,0.742845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034236,1.231286,0.377247,0.017115,1.207190,0.410980,0.014904,1.251439,0.387349,0.057996,1.229051,0.379921
72,0.600000,-0.155447,0.019362,-0.049219,-0.986427,0.018621,1.218242,0.376868,-0.080967,0.604716,0.742841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034282,1.231232,0.377244,0.017091,1.207147,0.410991,0.014866,1.251404,0.387371,0.057954,1.229025,0.379942
73,0.608333,-0.155492,0.019382,-0.049302,-0.986416,0.018588,1.218219,0.376882,-0.080970,0.604718,0.742837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034318,1.231197,0.377253,0.017060,1.207125,0.411003,0.014828,1.251386,0.387394,0.057918,1.229004,0.379956
74,0.616667,-0.155540,0.019351,-0.049354,-0.986406,0.018552,1.218193,0.376890,-0.080978,0.604720,0.742833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034355,1.231157,0.377262,0.017030,1.207100,0.411006,0.014793,1.251368,0.387411,0.057873,1.228974,0.379963
75,0.625000,-0.155565,0.019367,-0.049445,-0.986397,0.018519,1.218179,0.376893,-0.080988,0.604732,0.742827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034390,1.231135,0.377260,0.017000,1.207088,0.411008,0.014748,1.251352,0.387420,0.057839,1.228963,0.379968
76,0.633333,-0.155416,0.019386,-0.049490,-0.986418,0.018489,1.218174,0.376899,-0.081000,0.604723,0.742811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034421,1.231125,0.377256,0.016969,1.207099,0.411016,0.014715,1.251346,0.387423,0.057811,1.228960,0.379969
77,0.641667,-0.155564,0.019428,-0.049591,-0.986389,0.018458,1.218184,0.376898,-0.081004,0.604737,0.742804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034462,1.231116,0.377245,0.016941,1.207101,0.411014,0.014675,1.251373,0.387446,0.057778,1.228964,0.379969
78,0.650000,-0.155529,0.019412,-0.049602,-0.986394,0.018429,1.218186,0.376890,-0.081010,0.604751,0.742794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034488,1.231114,0.377235,0.016915,1.207107,0.411007,0.014646,1.251380,0.387439,0.057743,1.228964,0.379958
79,0.658333,-0.155569,0.019422,-0.049661,-0.986385,0.018404,1.218192,0.376880,-0.081023,0.604758,0.742781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034513,1.231113,0.377223,0.016892,1.207108,0.410997,0.014616,1.251386,0.387430,0.057717,1.228973,0.379949
80,0.666667,-0.155523,0.019423,-0.049748,-0.986388,0.018380,1.218197,0.376868,-0.081040,0.604771,0.742769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034538,1.231115,0.377210,0.016870,1.207114,0.410986,0.014580,1.251385,0.387411,0.057693,1.228987,0.379940
81,0.675000,-0.155769,0.019505,-0.049791,-0.986345,0.018354,1.218210,0.376845,-0.081051,0.604778,0.742762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034561,1.231120,0.377195,0.016830,1.207110,0.410951,0.014554,1.251395,0.387399,0.057669,1.229004,0.379932
82,0.683333,-0.155754,0.019513,-0.049869,-0.986343,0.018335,1.218217,0.376829,-0.081063,0.604770,0.742754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034583,1.231119,0.377175,0.016809,1.207117,0.410936,0.014531,1.251399,0.387380,0.057647,1.229019,0.379916
83,0.691667,-0.155814,0.019544,-0.049954,-0.986329,0.018317,1.218232,0.376811,-0.081074,0.604779,0.742747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034601,1.231127,0.377156,0.016791,1.207123,0.410919,0.014508,1.251412,0.387362,0.057626,1.229043,0.379905
84,0.700000,-0.155838,0.019514,-0.049988,-0.986324,0.018295,1.218253,0.376793,-0.081086,0.604782,0.742744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034623,1.231144,0.377140,0.016772,1.207138,0.410904,0.014477,1.251440,0.387346,0.057606,1.229063,0.379884
85,0.708333,-0.155824,0.019503,-0.049938,-0.986329,0.018268,1.218273,0.376766,-0.081095,0.604794,0.742745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034649,1.231180,0.377123,0.016746,1.207158,0.410872,0.014449,1.251442,0.387304,0.057585,1.229089,0.379864
86,0.716667,-0.156221,0.019607,-0.049952,-0.986263,0.018252,1.218309,0.376715,-0.081104,0.604798,0.742751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034671,1.231216,0.377086,0.016726,1.207180,0.410792,0.014431,1.251459,0.387273,0.057573,1.229121,0.379845
87,0.725000,-0.156040,0.019609,-0.049945,-0.986292,0.018235,1.218327,0.376689,-0.081118,0.604796,0.742753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034693,1.231244,0.377058,0.016709,1.207205,0.410771,0.014422,1.251464,0.387221,0.057554,1.229152,0.379822
88,0.733333,-0.155917,0.019596,-0.049930,-0.986313,0.018214,1.218346,0.376661,-0.081127,0.604798,0.742754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034716,1.231270,0.377026,0.016692,1.207232,0.410747,0.014400,1.251480,0.387182,0.057533,1.229172,0.379793
89,0.741667,-0.155813,0.019604,-0.049977,-0.986327,0.018192,1.218376,0.376636,-0.081127,0.604799,0.742753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034741,1.231295,0.376994,0.016673,1.207265,0.410727,0.014372,1.251517,0.387150,0.057512,1.229204,0.379765
90,0.750000,-0.155745,0.019541,-0.049952,-0.986340,0.018168,1.218408,0.376606,-0.081141,0.604793,0.742751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034764,1.231333,0.376968,0.016655,1.207299,0.410703,0.014349,1.251546,0.387113,0.057485,1.229238,0.379730
91,0.758333,-0.155643,0.019580,-0.050002,-0.986353,0.018147,1.218441,0.376580,-0.081146,0.604792,0.742746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034786,1.231363,0.376932,0.016633,1.207335,0.410682,0.014326,1.251582,0.387079,0.057461,1.229276,0.379704
92,0.766667,-0.155514,0.019585,-0.050002,-0.986373,0.018120,1.218479,0.376555,-0.081150,0.604797,0.742742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034815,1.231404,0.376904,0.016610,1.207375,0.410663,0.014298,1.251626,0.387039,0.057435,1.229316,0.379681
93,0.775000,-0.155726,0.019707,-0.049941,-0.986340,0.018086,1.218516,0.376519,-0.081153,0.604796,0.742735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034839,1.231449,0.376869,0.016558,1.207368,0.410636,0.014261,1.251683,0.386998,0.057408,1.229353,0.379657
94,0.783333,-0.155687,0.019752,-0.049998,-0.986343,0.018057,1.218563,0.376496,-0.081156,0.604801,0.742728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034868,1.231485,0.376838,0.016526,1.207415,0.410615,0.014225,1.251747,0.386976,0.057375,1.229396,0.379634
95,0.791667,-0.155102,0.019769,-0.049990,-0.986435,0.018018,1.218594,0.376476,-0.081162,0.604793,0.742717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034897,1.231506,0.376803,0.016469,1.207513,0.410587,0.014188,1.251785,0.386934,0.057340,1.229419,0.379602
96,0.800000,-0.155040,0.019763,-0.049962,-0.986446,0.017986,1.218621,0.376450,-0.081163,0.604800,0.742715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034929,1.231537,0.376772,0.016441,1.207544,0.410566,0.014159,1.251815,0.386907,0.057306,1.229444,0.379572
97,0.808333,-0.154988,0.019820,-0.050071,-0.986448,0.017962,1.218644,0.376427,-0.081167,0.604796,0.742712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034955,1.231547,0.376740,0.016412,1.207571,0.410545,0.014130,1.251838,0.386882,0.057277,1.229475,0.379553
98,0.816667,-0.154776,0.019798,-0.050109,-0.986479,0.017932,1.218659,0.376410,-0.081178,0.604812,0.742710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034985,1.231555,0.376716,0.016380,1.207607,0.410532,0.014101,1.251857,0.386859,0.057246,1.229493,0.379526
99,0.825000,-0.154723,0.019825,-0.050168,-0.986484,0.017909,1.218670,0.376384,-0.081185,0.604812,0.742710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035008,1.231558,0.376681,0.016355,1.207622,0.410510,0.014077,1.251870,0.386835,0.057217,1.229507,0.379497
100,0.833333,-0.154636,0.019939,-0.050321,-0.986488,0.017883,1.218671,0.376356,-0.081187,0.604801,0.742716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035052,1.231544,0.376623,0.016330,1.207632,0.410490,0.014044,1.251873,0.386812,0.057190,1.229515,0.379471
101,0.841667,-0.154560,0.019933,-0.050381,-0.986497,0.017859,1.218679,0.376334,-0.081194,0.604830,0.742724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035078,1.231548,0.376596,0.016311,1.207642,0.410472,0.014015,1.251885,0.386783,0.057163,1.229528,0.379448
102,0.850000,-0.154459,0.019944,-0.050429,-0.986510,0.017834,1.218680,0.376311,-0.081202,0.604805,0.742722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035101,1.231550,0.376566,0.016288,1.207651,0.410453,0.013982,1.251879,0.386754,0.057137,1.229535,0.379424
103,0.858333,-0.154478,0.019989,-0.050551,-0.986500,0.017813,1.218689,0.376289,-0.081204,0.604809,0.742727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035126,1.231546,0.376535,0.016268,1.207654,0.410435,0.013957,1.251888,0.386732,0.057106,1.229555,0.379407
104,0.866667,-0.154426,0.020011,-0.050617,-0.986504,0.017792,1.218690,0.376267,-0.081197,0.604807,0.742726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035150,1.231542,0.376508,0.016246,1.207659,0.410416,0.013931,1.251890,0.386707,0.057087,1.229562,0.379385
105,0.875000,-0.154374,0.020039,-0.050666,-0.986509,0.017771,1.218695,0.376249,-0.081198,0.604821,0.742737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035171,1.231545,0.376482,0.016227,1.207664,0.410401,0.013902,1.251894,0.386684,0.057062,1.229570,0.379369
106,0.883333,-0.154668,0.020116,-0.050688,-0.986460,0.017745,1.218697,0.376213,-0.081200,0.604813,0.742729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035192,1.231539,0.376457,0.016183,1.207646,0.410352,0.013876,1.251894,0.386664,0.057039,1.229573,0.379347
107,0.891667,-0.154638,0.020169,-0.050779,-0.986459,0.017725,1.218694,0.376195,-0.081201,0.604821,0.742730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035215,1.231527,0.376430,0.016163,1.207646,0.410335,0.013851,1.251892,0.386646,0.057017,1.229575,0.379333
108,0.900000,-0.154711,0.020193,-0.050911,-0.986440,0.017700,1.218693,0.376182,-0.081198,0.604825,0.742724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035237,1.231514,0.376411,0.016144,1.207636,0.410321,0.013792,1.251901,0.386640,0.056997,1.229571,0.379322
109,0.908333,-0.154738,0.020238,-0.050999,-0.986431,0.017684,1.218681,0.376166,-0.081201,0.604829,0.742718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035256,1.231497,0.376389,0.016129,1.207623,0.410305,0.013768,1.251885,0.386624,0.056978,1.229566,0.379313
