kbPos,-0.8903,0.1796,-0.9374,kbRot,20.0000,273.7352,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_x,h_y,h_z,p_z,p_y,p_z,head_x,head_y,head_z,head_q_w,head_q_w,head_q_x,head_q_z,t,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9223,0.1865,-0.9895,-0.6703,0.2333,-0.8282,-0.485682,-0.377041,0.785510,0.070189,1114311.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9222,0.1865,-0.9895,-0.6703,0.2333,-0.8280,-0.485586,-0.377255,0.785489,0.069941,1114327.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9222,0.1865,-0.9895,-0.6703,0.2332,-0.8278,-0.485496,-0.377593,0.785368,0.070102,1114344.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9223,0.1865,-0.9895,-0.6704,0.2332,-0.8278,-0.485577,-0.377769,0.785211,0.070359,1114361.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9223,0.1865,-0.9895,-0.6703,0.2334,-0.8277,-0.485704,-0.377503,0.785236,0.070627,1114377.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9223,0.1865,-0.9895,-0.6703,0.2337,-0.8278,-0.485761,-0.377236,0.785319,0.070740,1114393.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9223,0.1865,-0.9894,-0.6702,0.2339,-0.8278,-0.485807,-0.376739,0.785523,0.070799,1114411.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9223,0.1865,-0.9895,-0.6698,0.2341,-0.8279,-0.485692,-0.375897,0.786069,0.070003,1114428.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9222,0.1865,-0.9895,-0.6694,0.2343,-0.8281,-0.485493,-0.375677,0.786318,0.069764,1114444.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9223,0.1865,-0.9895,-0.6692,0.2347,-0.8284,-0.485511,-0.375487,0.786363,0.070160,1114460.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9224,0.1865,-0.9894,-0.6689,0.2352,-0.8285,-0.486020,-0.374336,0.786522,0.071002,1114477.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9224,0.1865,-0.9894,-0.6689,0.2357,-0.8289,-0.486337,-0.372973,0.786952,0.071236,1114494.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9224,0.1865,-0.9894,-0.6686,0.2361,-0.8291,-0.486352,-0.371697,0.787537,0.071338,1114510.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9224,0.1865,-0.9894,-0.6681,0.2364,-0.8295,-0.486044,-0.370908,0.788130,0.071001,1114528.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9223,0.1865,-0.9894,-0.6676,0.2366,-0.8298,-0.485533,-0.370707,0.788557,0.070796,1114544.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9223,0.1865,-0.9895,-0.6673,0.2368,-0.8304,-0.485163,-0.370476,0.788901,0.070704,1114561.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9222,0.1865,-0.9895,-0.6669,0.2370,-0.8308,-0.484615,-0.370149,0.789368,0.070971,1114576.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9222,0.1865,-0.9895,-0.6666,0.2373,-0.8314,-0.484108,-0.369691,0.789863,0.071306,1114594.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9221,0.1865,-0.9895,-0.6663,0.2375,-0.8317,-0.483669,-0.369229,0.790341,0.071387,1114610.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9221,0.1865,-0.9896,-0.6657,0.2376,-0.8323,-0.483299,-0.368623,0.790900,0.070818,1114627.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9220,0.1865,-0.9896,-0.6652,0.2377,-0.8328,-0.482838,-0.368247,0.791429,0.070014,1114644.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9220,0.1865,-0.9897,-0.6648,0.2379,-0.8334,-0.482492,-0.368002,0.791811,0.069371,1114660.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9219,0.1865,-0.9897,-0.6643,0.2380,-0.8339,-0.482490,-0.367894,0.791913,0.068782,1114679.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9220,0.1865,-0.9897,-0.6639,0.2382,-0.8345,-0.482714,-0.366910,0.792304,0.067963,1114693.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9219,0.1865,-0.9897,-0.6635,0.2383,-0.8350,-0.482636,-0.365732,0.792985,0.066911,1114711.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9219,0.1865,-0.9897,-0.6631,0.2385,-0.8356,-0.482488,-0.364787,0.793574,0.066148,1114727.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9219,0.1865,-0.9897,-0.6629,0.2388,-0.8364,-0.482186,-0.364170,0.794069,0.065818,1114744.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9218,0.1865,-0.9898,-0.6626,0.2391,-0.8369,-0.481782,-0.363487,0.794638,0.065681,1114760.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9217,0.1865,-0.9898,-0.6625,0.2394,-0.8376,-0.481062,-0.362911,0.795339,0.065666,1114775.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9216,0.1865,-0.9899,-0.6623,0.2397,-0.8382,-0.480235,-0.362152,0.796197,0.065503,1114794.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9215,0.1865,-0.9899,-0.6621,0.2400,-0.8387,-0.479398,-0.361233,0.797146,0.065164,1114810.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9214,0.1865,-0.9900,-0.6619,0.2402,-0.8392,-0.478170,-0.360738,0.798116,0.065064,1114827.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9213,0.1865,-0.9901,-0.6619,0.2405,-0.8398,-0.476990,-0.360529,0.798896,0.065305,1114844.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9212,0.1865,-0.9902,-0.6620,0.2408,-0.8402,-0.475851,-0.360274,0.799663,0.065632,1114860.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9211,0.1865,-0.9902,-0.6622,0.2410,-0.8408,-0.474849,-0.359686,0.800509,0.065801,1114877.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9210,0.1865,-0.9903,-0.6624,0.2411,-0.8411,-0.473842,-0.359193,0.801294,0.066201,1114894.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9208,0.1865,-0.9904,-0.6626,0.2411,-0.8415,-0.472791,-0.358833,0.802058,0.066414,1114910.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9207,0.1865,-0.9904,-0.6629,0.2410,-0.8417,-0.471721,-0.358576,0.802810,0.066332,1114928.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9206,0.1865,-0.9905,-0.6631,0.2410,-0.8422,-0.470642,-0.358771,0.803348,0.066414,1114944.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9205,0.1865,-0.9906,-0.6634,0.2407,-0.8425,-0.469514,-0.359516,0.803685,0.066299,1114961.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9204,0.1865,-0.9907,-0.6638,0.2404,-0.8428,-0.468690,-0.359987,0.803990,0.065881,1114978.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9202,0.1865,-0.9907,-0.6642,0.2402,-0.8430,-0.467813,-0.360074,0.804483,0.065615,1114993.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9201,0.1865,-0.9908,-0.6644,0.2400,-0.8433,-0.467012,-0.360261,0.804868,0.065564,1115010.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9200,0.1865,-0.9908,-0.6647,0.2398,-0.8434,-0.466133,-0.360841,0.805112,0.065645,1115027.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9200,0.1865,-0.9909,-0.6649,0.2396,-0.8435,-0.465490,-0.361408,0.805244,0.065461,1115044.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9199,0.1865,-0.9909,-0.6651,0.2393,-0.8436,-0.464979,-0.362180,0.805205,0.065309,1115060.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9198,0.1865,-0.9910,-0.6653,0.2391,-0.8438,-0.464644,-0.363214,0.804948,0.065122,1115077.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9198,0.1865,-0.9910,-0.6655,0.2389,-0.8438,-0.464650,-0.363939,0.804640,0.064833,1115093.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9198,0.1865,-0.9910,-0.6655,0.2386,-0.8438,-0.464806,-0.364354,0.804378,0.064636,1115110.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9198,0.1865,-0.9910,-0.6656,0.2384,-0.8437,-0.464904,-0.364518,0.804267,0.064391,1115127.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9198,0.1865,-0.9910,-0.6656,0.2384,-0.8438,-0.464914,-0.364831,0.804101,0.064614,1115144.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9198,0.1865,-0.9910,-0.6656,0.2384,-0.8438,-0.464893,-0.364863,0.804069,0.064979,1115161.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9199,0.1865,-0.9910,-0.6656,0.2386,-0.8438,-0.464827,-0.364259,0.804323,0.065695,1115176.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9198,0.1865,-0.9910,-0.6658,0.2388,-0.8438,-0.464410,-0.363769,0.804718,0.066518,1115194.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9198,0.1865,-0.9910,-0.6658,0.2390,-0.8438,-0.463667,-0.363573,0.805192,0.067033,1115210.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9197,0.1865,-0.9911,-0.6659,0.2391,-0.8438,-0.462841,-0.363716,0.805569,0.067434,1115227.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9196,0.1865,-0.9911,-0.6659,0.2391,-0.8438,-0.462079,-0.363909,0.805899,0.067678,1115243.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9196,0.1865,-0.9911,-0.6660,0.2390,-0.8438,-0.461509,-0.364042,0.806140,0.067981,1115261.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9195,0.1865,-0.9912,-0.6661,0.2389,-0.8437,-0.460940,-0.364107,0.806418,0.068192,1115277.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9195,0.1865,-0.9912,-0.6662,0.2387,-0.8436,-0.460615,-0.364368,0.806456,0.068545,1115294.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9195,0.1865,-0.9912,-0.6663,0.2386,-0.8436,-0.460361,-0.364730,0.806403,0.068950,1115310.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9194,0.1865,-0.9912,-0.6664,0.2384,-0.8435,-0.460100,-0.365185,0.806322,0.069238,1115327.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9194,0.1865,-0.9912,-0.6664,0.2383,-0.8434,-0.459974,-0.365651,0.806170,0.069374,1115343.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9194,0.1865,-0.9912,-0.6665,0.2381,-0.8433,-0.459995,-0.366192,0.805920,0.069295,1115359.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9194,0.1865,-0.9912,-0.6664,0.2380,-0.8433,-0.460239,-0.366532,0.805644,0.069080,1115377.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9195,0.1865,-0.9912,-0.6664,0.2379,-0.8432,-0.460656,-0.366494,0.805461,0.068632,1115393.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9195,0.1865,-0.9912,-0.6662,0.2379,-0.8432,-0.461181,-0.366593,0.805153,0.068194,1115409.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9196,0.1865,-0.9911,-0.6659,0.2380,-0.8431,-0.461809,-0.366231,0.805006,0.067625,1115426.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9196,0.1865,-0.9911,-0.6655,0.2382,-0.8432,-0.462513,-0.365805,0.804818,0.067353,1115442.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9197,0.1865,-0.9910,-0.6651,0.2384,-0.8432,-0.463163,-0.365577,0.804546,0.067385,1115460.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9198,0.1865,-0.9910,-0.6645,0.2387,-0.8433,-0.464010,-0.364845,0.804402,0.067232,1115476.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9199,0.1865,-0.9909,-0.6639,0.2391,-0.8433,-0.464810,-0.363792,0.804435,0.067021,1115492.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9200,0.1865,-0.9909,-0.6631,0.2395,-0.8435,-0.465646,-0.362646,0.804487,0.066803,1115510.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9201,0.1865,-0.9908,-0.6622,0.2401,-0.8436,-0.466623,-0.361926,0.804239,0.066883,1115526.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9203,0.1865,-0.9907,-0.6613,0.2407,-0.8437,-0.467931,-0.360986,0.803902,0.066868,1115543.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9205,0.1865,-0.9906,-0.6602,0.2414,-0.8438,-0.469385,-0.359725,0.803631,0.066731,1115560.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9207,0.1865,-0.9905,-0.6590,0.2422,-0.8440,-0.471162,-0.358361,0.803194,0.066799,1115576.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9209,0.1865,-0.9903,-0.6577,0.2430,-0.8442,-0.473332,-0.356804,0.802626,0.066622,1115594.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9212,0.1865,-0.9901,-0.6563,0.2439,-0.8444,-0.476018,-0.354574,0.802053,0.066295,1115610.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9216,0.1865,-0.9899,-0.6549,0.2450,-0.8447,-0.478882,-0.352241,0.801387,0.066161,1115625.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9220,0.1865,-0.9897,-0.6535,0.2461,-0.8450,-0.482141,-0.349671,0.800570,0.066012,1115643.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9224,0.1865,-0.9894,-0.6518,0.2473,-0.8455,-0.485646,-0.346596,0.799854,0.065212,1115659.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9227,0.1865,-0.9892,-0.6501,0.2484,-0.8459,-0.488963,-0.343735,0.799159,0.064088,1115675.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9232,0.1865,-0.9888,-0.6479,0.2498,-0.8466,-0.493171,-0.340537,0.798081,0.062324,1115693.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9237,0.1865,-0.9885,-0.6458,0.2511,-0.8472,-0.497569,-0.337049,0.796966,0.060567,1115710.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9242,0.1865,-0.9882,-0.6436,0.2526,-0.8478,0.502257,0.333308,-0.795704,-0.059149,1115726.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9248,0.1865,-0.9878,-0.6413,0.2542,-0.8486,0.507203,0.329152,-0.794381,-0.057991,1115743.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9253,0.1865,-0.9873,-0.6390,0.2559,-0.8493,0.512344,0.324540,-0.793077,-0.056622,1115760.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9259,0.1865,-0.9869,-0.6366,0.2576,-0.8502,0.517325,0.319973,-0.791823,-0.054852,1115777.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9264,0.1865,-0.9865,-0.6339,0.2593,-0.8512,0.522144,0.315523,-0.790585,-0.052782,1115793.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9269,0.1865,-0.9861,-0.6312,0.2610,-0.8523,0.526886,0.311277,-0.789258,-0.050690,1115810.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9274,0.1865,-0.9857,-0.6283,0.2626,-0.8535,0.531764,0.307044,-0.787788,-0.048393,1115826.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9280,0.1865,-0.9853,-0.6254,0.2643,-0.8550,0.536781,0.302631,-0.786254,-0.045673,1115844.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9285,0.1865,-0.9848,-0.6225,0.2659,-0.8565,0.541549,0.298042,-0.784873,-0.043252,1115860.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9290,0.1865,-0.9844,-0.6196,0.2677,-0.8582,0.546185,0.293405,-0.783529,-0.040962,1115877.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9295,0.1865,-0.9840,-0.6166,0.2694,-0.8601,0.550856,0.288382,-0.782246,-0.038534,1115892.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9300,0.1865,-0.9835,-0.6137,0.2711,-0.8618,0.555488,0.283229,-0.780967,-0.036117,1115909.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9305,0.1865,-0.9830,-0.6108,0.2728,-0.8637,0.560178,0.277727,-0.779708,-0.033523,1115927.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9309,0.1865,-0.9826,-0.6079,0.2746,-0.8660,0.564397,0.272179,-0.778725,-0.031016,1115944.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9313,0.1865,-0.9822,-0.6050,0.2763,-0.8681,0.568351,0.267141,-0.777697,-0.028302,1115960.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9317,0.1865,-0.9818,-0.6021,0.2779,-0.8705,0.572270,0.262110,-0.776642,-0.025164,1115977.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9321,0.1865,-0.9814,-0.5992,0.2793,-0.8728,0.575935,0.257467,-0.775590,-0.021668,1115993.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9325,0.1865,-0.9811,-0.5964,0.2806,-0.8748,0.579544,0.253070,-0.774431,-0.018480,1116009.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9329,0.1865,-0.9807,-0.5937,0.2820,-0.8772,0.583114,0.248401,-0.773324,-0.015632,1116026.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9332,0.1865,-0.9803,-0.5911,0.2835,-0.8798,0.586427,0.243409,-0.772457,-0.012878,1116043.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9335,0.1865,-0.9800,-0.5886,0.2849,-0.8822,0.589368,0.238369,-0.771825,-0.010534,1116060.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9338,0.1865,-0.9797,-0.5861,0.2864,-0.8850,0.592008,0.233893,-0.771199,-0.008566,1116075.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9341,0.1865,-0.9794,-0.5837,0.2877,-0.8875,0.594684,0.229664,-0.770431,-0.006432,1116093.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9343,0.1865,-0.9791,-0.5813,0.2888,-0.8898,0.597278,0.225282,-0.769737,-0.003515,1116109.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9345,0.1865,-0.9789,-0.5789,0.2897,-0.8924,0.599219,0.222123,-0.769154,0.000430,1116127.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9347,0.1865,-0.9787,-0.5765,0.2905,-0.8950,0.600998,0.219707,-0.768444,0.004940,1116143.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9349,0.1865,-0.9785,-0.5741,0.2910,-0.8973,0.602655,0.216873,-0.767902,0.010049,1116160.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9350,0.1865,-0.9783,-0.5720,0.2917,-0.8998,0.604187,0.214108,-0.767409,0.014109,1116177.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9352,0.1865,-0.9781,-0.5701,0.2922,-0.9020,0.605682,0.211922,-0.766768,0.017472,1116193.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9353,0.1865,-0.9780,-0.5683,0.2927,-0.9040,0.607045,0.210328,-0.766052,0.020578,1116210.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9354,0.1865,-0.9778,-0.5667,0.2930,-0.9061,0.608049,0.209266,-0.765458,0.023627,1116226.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9355,0.1865,-0.9778,-0.5653,0.2932,-0.9082,0.608780,0.208439,-0.764987,0.027126,1116245.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9355,0.1865,-0.9777,-0.5638,0.2934,-0.9101,0.609057,0.208165,-0.764693,0.031023,1116262.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9355,0.1865,-0.9777,-0.5625,0.2935,-0.9121,0.609171,0.207980,-0.764469,0.035241,1116278.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9355,0.1865,-0.9777,-0.5613,0.2933,-0.9138,0.609219,0.208127,-0.764191,0.039336,1116295.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9355,0.1865,-0.9777,-0.5602,0.2930,-0.9155,0.609055,0.209378,-0.763749,0.043590,1116311.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9355,0.1865,-0.9777,-0.5592,0.2926,-0.9170,0.608904,0.210909,-0.763191,0.047895,1116328.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9355,0.1865,-0.9778,-0.5585,0.2923,-0.9186,0.608735,0.212272,-0.762685,0.051895,1116345.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9355,0.1865,-0.9778,-0.5578,0.2920,-0.9200,0.608628,0.212964,-0.762309,0.055708,1116361.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9355,0.1865,-0.9778,-0.5574,0.2918,-0.9212,0.608615,0.213881,-0.761812,0.059036,1116378.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9355,0.1865,-0.9778,-0.5570,0.2914,-0.9223,0.608477,0.214928,-0.761364,0.062344,1116394.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9355,0.1865,-0.9777,-0.5566,0.2910,-0.9232,0.608592,0.215785,-0.760779,0.065338,1116411.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9355,0.1865,-0.9777,-0.5564,0.2907,-0.9240,0.608846,0.215894,-0.760342,0.067653,1116428.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9356,0.1865,-0.9776,-0.5564,0.2907,-0.9249,0.609277,0.215364,-0.760021,0.069059,1116445.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9357,0.1865,-0.9775,-0.5565,0.2909,-0.9255,0.609970,0.214531,-0.759684,0.069239,1116462.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9357,0.1865,-0.9775,-0.5567,0.2910,-0.9263,0.610444,0.213906,-0.759472,0.069324,1116477.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9357,0.1865,-0.9774,-0.5567,0.2910,-0.9268,0.610704,0.213917,-0.759228,0.069674,1116495.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8892,0.0913,-0.9389,-0.9358,0.1865,-0.9774,-0.5567,0.2910,-0.9274,0.610962,0.213919,-0.758987,0.070023,1116511.00,,,,,,,,,,,,,,,,,,,,,,,,,
