# x_kb,y_kb,z_kb,qw_kb,qx_kb,qy_kb,qz_kb,x_hmd,y_hmd,z_hmd,qw_hmd,qx_hmd,qy_hmd,qz_hmd,x_ft,y_ft,z_ft,t_ms
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-14.0,378.0,1051.0,0.896608,0.440838,0.037869,-0.017942,145.0,519.0,766.0,67199
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,378.0,1051.0,0.896548,0.440986,0.037536,-0.017999,145.0,519.0,766.0,67210
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,378.0,1051.0,0.896254,0.441651,0.036756,-0.017968,145.0,519.0,766.0,67221
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,378.0,1051.0,0.896046,0.442132,0.036040,-0.017964,145.0,519.0,765.0,67232
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,378.0,1051.0,0.895857,0.442578,0.035374,-0.017721,145.0,520.0,765.0,67243
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,378.0,1051.0,0.895597,0.443148,0.034928,-0.017492,145.0,520.0,765.0,67254
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,378.0,1051.0,0.895417,0.443622,0.033685,-0.017105,145.0,520.0,765.0,67265
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,378.0,1051.0,0.894924,0.444688,0.032685,-0.017193,145.0,520.0,765.0,67276
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,378.0,1051.0,0.894442,0.445697,0.032107,-0.017223,145.0,520.0,765.0,67287
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,378.0,1050.0,0.894414,0.445825,0.030952,-0.017478,145.0,520.0,765.0,67299
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,378.0,1050.0,0.894424,0.445855,0.030224,-0.017473,145.0,520.0,765.0,67310
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,378.0,1050.0,0.895001,0.444747,0.029236,-0.017860,145.0,520.0,765.0,67321
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-17.0,378.0,1050.0,0.895015,0.444791,0.027772,-0.018371,145.0,520.0,765.0,67332
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-17.0,378.0,1050.0,0.894989,0.444891,0.026669,-0.018843,145.0,520.0,765.0,67343
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-17.0,378.0,1050.0,0.895125,0.444728,0.024318,-0.019419,145.0,520.0,765.0,67354
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-17.0,378.0,1050.0,0.895554,0.443906,0.022968,-0.020058,145.0,520.0,765.0,67365
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-17.0,378.0,1050.0,0.895681,0.443700,0.021485,-0.020607,145.0,520.0,765.0,67376
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-18.0,378.0,1050.0,0.896046,0.443003,0.019594,-0.021605,145.0,520.0,765.0,67387
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-18.0,378.0,1050.0,0.896122,0.442903,0.017840,-0.022003,145.0,520.0,765.0,67399
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-18.0,378.0,1050.0,0.896088,0.442982,0.016060,-0.023144,145.0,520.0,765.0,67410
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-19.0,379.0,1051.0,0.896285,0.442616,0.014400,-0.023621,145.0,520.0,765.0,67421
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-19.0,379.0,1050.0,0.896707,0.441791,0.012348,-0.024183,145.0,520.0,765.0,67432
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-19.0,379.0,1050.0,0.896565,0.442075,0.010830,-0.024980,145.0,520.0,765.0,67443
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-19.0,379.0,1051.0,0.896303,0.442587,0.009098,-0.025982,145.0,520.0,765.0,67454
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-20.0,379.0,1051.0,0.896077,0.443051,0.007068,-0.026494,145.0,520.0,765.0,67465
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-20.0,379.0,1051.0,0.896101,0.442994,0.005530,-0.027000,145.0,520.0,765.0,67477
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-20.0,379.0,1051.0,0.895809,0.443556,0.003668,-0.027766,145.0,520.0,765.0,67488
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-20.0,379.0,1050.0,0.895626,0.443924,0.002086,-0.027965,145.0,521.0,765.0,67499
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-21.0,379.0,1050.0,0.895548,0.444041,0.000494,-0.028642,145.0,521.0,765.0,67510
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-21.0,379.0,1050.0,0.895839,0.443451,-0.000804,-0.028686,145.0,521.0,764.0,67521
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-21.0,379.0,1051.0,0.895675,0.443761,-0.001728,-0.028994,145.0,521.0,764.0,67532
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-22.0,379.0,1050.0,0.895664,0.443757,-0.002998,-0.029267,145.0,521.0,764.0,67543
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-22.0,379.0,1051.0,0.895615,0.443819,-0.004008,-0.029696,145.0,521.0,764.0,67554
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-22.0,379.0,1051.0,0.895507,0.444015,-0.004763,-0.029906,145.0,521.0,764.0,67565
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-22.0,379.0,1051.0,0.895292,0.444462,-0.005478,-0.029611,145.0,521.0,764.0,67576
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-23.0,379.0,1050.0,0.894910,0.445210,-0.006009,-0.029788,145.0,521.0,764.0,67587
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-23.0,379.0,1050.0,0.894665,0.445736,-0.006285,-0.029247,145.0,521.0,764.0,67599
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-23.0,379.0,1050.0,0.894584,0.445915,-0.005984,-0.029036,145.0,521.0,764.0,67610
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-23.0,379.0,1050.0,0.894517,0.446080,-0.006206,-0.028513,145.0,521.0,764.0,67621
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-23.0,379.0,1050.0,0.894229,0.446694,-0.005556,-0.028067,145.0,521.0,764.0,67632
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-24.0,379.0,1050.0,0.893937,0.447319,-0.005129,-0.027507,145.0,521.0,764.0,67643
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-24.0,379.0,1050.0,0.893372,0.448465,-0.004451,-0.027325,145.0,521.0,764.0,67654
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-24.0,379.0,1050.0,0.892988,0.449304,-0.003622,-0.026177,145.0,521.0,764.0,67665
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-24.0,379.0,1049.0,0.892850,0.449593,-0.002969,-0.026017,145.0,521.0,764.0,67676
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-24.0,379.0,1049.0,0.892494,0.450363,-0.001563,-0.024996,145.0,521.0,764.0,67688
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-24.0,379.0,1049.0,0.892572,0.450257,-0.000721,-0.024162,145.0,521.0,764.0,67699
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-24.0,379.0,1049.0,0.892273,0.450896,-0.000186,-0.023292,145.0,522.0,764.0,67710
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-24.0,379.0,1049.0,0.892214,0.451039,0.000782,-0.022757,145.0,522.0,764.0,67721
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-24.0,379.0,1049.0,0.892188,0.451124,0.002093,-0.021999,145.0,522.0,764.0,67732
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-24.0,379.0,1049.0,0.892437,0.450667,0.002835,-0.021167,146.0,522.0,764.0,67743
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-24.0,379.0,1049.0,0.892461,0.450620,0.004104,-0.020945,146.0,522.0,764.0,67754
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-24.0,379.0,1049.0,0.892386,0.450802,0.004882,-0.020029,146.0,522.0,764.0,67766
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-24.0,379.0,1049.0,0.892354,0.450860,0.005798,-0.019898,146.0,522.0,763.0,67776
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-24.0,379.0,1049.0,0.892184,0.451210,0.006979,-0.019188,146.0,522.0,763.0,67788
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-24.0,379.0,1049.0,0.892012,0.451558,0.008030,-0.018602,146.0,522.0,764.0,67799
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-23.0,378.0,1049.0,0.892149,0.451274,0.009168,-0.018384,147.0,522.0,763.0,67810
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-23.0,378.0,1049.0,0.892089,0.451402,0.010366,-0.017528,147.0,522.0,763.0,67821
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-23.0,378.0,1049.0,0.892091,0.451372,0.011728,-0.017337,147.0,522.0,763.0,67832
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-23.0,378.0,1049.0,0.892160,0.451210,0.013099,-0.016991,148.0,523.0,764.0,67843
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-23.0,378.0,1049.0,0.892262,0.450993,0.013999,-0.016681,148.0,523.0,764.0,67854
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-23.0,378.0,1049.0,0.892414,0.450633,0.015579,-0.016850,148.0,523.0,763.0,67866
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-23.0,378.0,1049.0,0.892770,0.449891,0.016810,-0.016628,149.0,523.0,763.0,67876
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-23.0,378.0,1049.0,0.893309,0.448806,0.017636,-0.016183,150.0,523.0,763.0,67888
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-23.0,378.0,1050.0,0.893378,0.448627,0.018793,-0.016003,150.0,523.0,763.0,67899
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-22.0,378.0,1050.0,0.893471,0.448423,0.019567,-0.015638,152.0,524.0,763.0,67910
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-22.0,378.0,1050.0,0.893545,0.448235,0.020549,-0.015524,152.0,524.0,763.0,67921
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-22.0,378.0,1050.0,0.893505,0.448269,0.021354,-0.015740,153.0,524.0,763.0,67932
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-22.0,378.0,1050.0,0.893604,0.448036,0.022229,-0.015536,156.0,525.0,763.0,67943
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-22.0,378.0,1050.0,0.893483,0.448207,0.023559,-0.015632,157.0,525.0,763.0,67954
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-22.0,378.0,1050.0,0.893609,0.447926,0.023921,-0.015918,158.0,526.0,762.0,67966
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-22.0,378.0,1051.0,0.893792,0.447520,0.024635,-0.015951,161.0,527.0,762.0,67977
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-21.0,378.0,1051.0,0.893909,0.447251,0.025010,-0.016364,162.0,527.0,762.0,67988
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-21.0,378.0,1051.0,0.894344,0.446306,0.026179,-0.016585,163.0,527.0,761.0,67999
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-21.0,378.0,1051.0,0.894619,0.445686,0.027184,-0.016785,166.0,528.0,761.0,68010
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-21.0,378.0,1051.0,0.894830,0.445224,0.027573,-0.017173,168.0,529.0,760.0,68021
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-21.0,378.0,1051.0,0.894910,0.444988,0.028601,-0.017431,169.0,529.0,760.0,68032
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-21.0,378.0,1051.0,0.894926,0.444860,0.029759,-0.017914,173.0,531.0,759.0,68043
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-20.0,378.0,1051.0,0.894908,0.444822,0.030659,-0.018272,175.0,531.0,758.0,68055
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-20.0,378.0,1052.0,0.895183,0.444196,0.031613,-0.018381,178.0,532.0,758.0,68066
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-20.0,378.0,1052.0,0.895481,0.443513,0.032823,-0.018266,183.0,533.0,757.0,68076
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-20.0,378.0,1052.0,0.895883,0.442629,0.033823,-0.018121,185.0,533.0,756.0,68088
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-20.0,378.0,1052.0,0.896177,0.441935,0.035073,-0.018200,188.0,534.0,755.0,68099
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-20.0,378.0,1052.0,0.896291,0.441641,0.035877,-0.018125,194.0,535.0,754.0,68110
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-19.0,378.0,1052.0,0.896407,0.441322,0.036950,-0.017986,197.0,535.0,753.0,68121
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-19.0,378.0,1053.0,0.896276,0.441505,0.038029,-0.017815,200.0,536.0,752.0,68132
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-19.0,379.0,1053.0,0.896316,0.441306,0.039326,-0.017875,207.0,537.0,751.0,68143
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-19.0,379.0,1053.0,0.896262,0.441308,0.040599,-0.017698,210.0,537.0,750.0,68154
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-18.0,379.0,1053.0,0.896118,0.441522,0.041511,-0.017556,214.0,537.0,750.0,68166
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-18.0,379.0,1053.0,0.896094,0.441487,0.042455,-0.017385,220.0,537.0,751.0,68177
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-18.0,379.0,1053.0,0.895696,0.442213,0.043387,-0.017145,223.0,536.0,751.0,68188
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-18.0,380.0,1053.0,0.895320,0.442931,0.044025,-0.016652,226.0,536.0,752.0,68199
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-17.0,380.0,1052.0,0.895064,0.443383,0.044693,-0.016559,230.0,535.0,755.0,68210
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-17.0,380.0,1052.0,0.894683,0.444132,0.044898,-0.016574,232.0,534.0,755.0,68221
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-17.0,380.0,1052.0,0.894252,0.444930,0.045567,-0.016565,233.0,534.0,756.0,68232
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-17.0,380.0,1052.0,0.894027,0.445381,0.045716,-0.016172,235.0,534.0,757.0,68243
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-17.0,380.0,1051.0,0.894050,0.445357,0.045387,-0.016519,236.0,534.0,756.0,68254
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,380.0,1051.0,0.893961,0.445524,0.045526,-0.016426,236.0,535.0,754.0,68266
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,381.0,1051.0,0.893783,0.445806,0.046155,-0.016696,237.0,537.0,747.0,68276
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,381.0,1051.0,0.893557,0.446171,0.046691,-0.017534,237.0,537.0,744.0,68288
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,381.0,1051.0,0.893320,0.446601,0.047020,-0.017762,237.0,538.0,742.0,68299
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,381.0,1051.0,0.893068,0.446942,0.048324,-0.018359,236.0,538.0,740.0,68310
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,381.0,1051.0,0.893290,0.446436,0.048746,-0.018766,236.0,538.0,740.0,68321
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,381.0,1051.0,0.893404,0.446140,0.049270,-0.019029,236.0,538.0,740.0,68332
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,381.0,1051.0,0.893639,0.445658,0.049422,-0.018872,236.0,539.0,742.0,68343
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,380.0,1051.0,0.893762,0.445390,0.049710,-0.018609,236.0,539.0,743.0,68354
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,380.0,1051.0,0.893930,0.444981,0.050129,-0.019179,237.0,539.0,744.0,68366
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,380.0,1051.0,0.894025,0.444738,0.050599,-0.019182,237.0,538.0,748.0,68377
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,380.0,1051.0,0.893843,0.444995,0.051408,-0.019535,237.0,538.0,750.0,68388
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-14.0,380.0,1051.0,0.893955,0.444671,0.052067,-0.020028,237.0,537.0,752.0,68399
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-14.0,380.0,1051.0,0.893880,0.444816,0.052087,-0.020127,234.0,536.0,756.0,68410
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-14.0,380.0,1052.0,0.893970,0.444640,0.052131,-0.019880,233.0,536.0,758.0,68421
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-14.0,380.0,1052.0,0.893953,0.444629,0.052459,-0.020008,231.0,536.0,760.0,68432
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-14.0,380.0,1052.0,0.893889,0.444759,0.052482,-0.019951,228.0,535.0,763.0,68443
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-14.0,380.0,1052.0,0.893844,0.444840,0.052554,-0.019958,227.0,535.0,763.0,68454
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-14.0,380.0,1051.0,0.893774,0.444964,0.052673,-0.020004,226.0,536.0,762.0,68466
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-14.0,380.0,1051.0,0.893778,0.444935,0.052824,-0.020077,224.0,537.0,757.0,68476
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-14.0,380.0,1051.0,0.893670,0.445093,0.053220,-0.020345,223.0,538.0,753.0,68488
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-14.0,380.0,1051.0,0.893473,0.445396,0.053818,-0.020763,223.0,539.0,749.0,68499
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-13.0,380.0,1051.0,0.893270,0.445697,0.054515,-0.021224,222.0,541.0,739.0,68510
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-14.0,380.0,1052.0,0.893304,0.445491,0.055545,-0.021450,221.0,541.0,735.0,68521
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-14.0,380.0,1052.0,0.893569,0.444804,0.056491,-0.022185,219.0,542.0,734.0,68532
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-13.0,379.0,1052.0,0.893812,0.444237,0.057144,-0.022108,217.0,541.0,733.0,68543
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-13.0,379.0,1052.0,0.894611,0.442597,0.057426,-0.021932,216.0,541.0,734.0,68554
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-13.0,380.0,1052.0,0.895129,0.441589,0.057380,-0.021210,215.0,541.0,734.0,68565
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-13.0,380.0,1052.0,0.895430,0.441101,0.056536,-0.020981,215.0,540.0,737.0,68577
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-13.0,380.0,1052.0,0.895271,0.441431,0.056543,-0.020785,215.0,540.0,738.0,68588
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-13.0,380.0,1052.0,0.895030,0.441957,0.056233,-0.020800,215.0,539.0,740.0,68599
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-13.0,380.0,1052.0,0.894808,0.442443,0.055992,-0.020708,214.0,538.0,744.0,68610
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-13.0,380.0,1052.0,0.894504,0.443040,0.056146,-0.020649,212.0,537.0,747.0,68621
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-13.0,380.0,1052.0,0.893833,0.444385,0.056145,-0.020802,211.0,537.0,750.0,68632
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-13.0,381.0,1052.0,0.893256,0.445442,0.056660,-0.021543,209.0,536.0,753.0,68643
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-13.0,380.0,1051.0,0.892845,0.446178,0.057167,-0.022010,208.0,535.0,754.0,68654
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-12.0,380.0,1051.0,0.892621,0.446596,0.057218,-0.022513,207.0,535.0,754.0,68665
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-13.0,381.0,1052.0,0.892419,0.446812,0.058437,-0.023098,205.0,536.0,751.0,68676
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-12.0,381.0,1052.0,0.892268,0.446948,0.059520,-0.023508,205.0,537.0,748.0,68688
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-12.0,381.0,1052.0,0.892290,0.446765,0.060449,-0.023775,205.0,538.0,744.0,68699
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-11.0,380.0,1051.0,0.892265,0.446533,0.062248,-0.024449,206.0,540.0,733.0,68710
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-11.0,381.0,1052.0,0.892522,0.445812,0.063703,-0.024457,205.0,541.0,729.0,68721
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-11.0,381.0,1052.0,0.892707,0.445180,0.065451,-0.024614,204.0,541.0,727.0,68732
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-11.0,381.0,1052.0,0.892834,0.444712,0.066909,-0.024521,203.0,541.0,727.0,68743
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-11.0,381.0,1052.0,0.892963,0.444316,0.067842,-0.024441,203.0,540.0,727.0,68755
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-11.0,381.0,1053.0,0.893170,0.443824,0.068476,-0.024061,202.0,540.0,727.0,68766
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-10.0,380.0,1052.0,0.893257,0.443768,0.067880,-0.023524,202.0,539.0,728.0,68777
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-10.0,380.0,1052.0,0.893206,0.443966,0.067369,-0.023215,202.0,538.0,731.0,68788
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-10.0,381.0,1053.0,0.893041,0.444383,0.066973,-0.022732,203.0,538.0,733.0,68799
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-10.0,381.0,1053.0,0.892675,0.445199,0.066591,-0.022248,203.0,537.0,737.0,68810
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-10.0,381.0,1052.0,0.892078,0.446501,0.065928,-0.022098,202.0,536.0,739.0,68821
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-10.0,381.0,1052.0,0.891791,0.447069,0.065876,-0.022331,201.0,535.0,741.0,68832
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-9.0,381.0,1052.0,0.891783,0.447038,0.066019,-0.022840,200.0,534.0,744.0,68843
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-9.0,381.0,1052.0,0.891379,0.447803,0.065927,-0.023864,200.0,534.0,744.0,68854
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-9.0,381.0,1052.0,0.891165,0.448163,0.066050,-0.024746,199.0,534.0,744.0,68865
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-9.0,381.0,1052.0,0.890947,0.448606,0.065853,-0.025086,199.0,534.0,742.0,68876
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-9.0,381.0,1052.0,0.890756,0.448883,0.066448,-0.025360,198.0,535.0,739.0,68888
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-8.0,381.0,1052.0,0.890738,0.448833,0.066784,-0.025988,198.0,535.0,736.0,68899
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-8.0,381.0,1051.0,0.890799,0.448507,0.067978,-0.026417,199.0,536.0,728.0,68910
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-8.0,381.0,1051.0,0.890842,0.448075,0.070075,-0.026819,198.0,537.0,725.0,68921
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-8.0,381.0,1051.0,0.890754,0.448040,0.071159,-0.027461,198.0,537.0,724.0,68932
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,381.0,1052.0,0.891149,0.447001,0.072820,-0.027230,198.0,536.0,724.0,68943
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,381.0,1052.0,0.891731,0.445576,0.074562,-0.026811,197.0,536.0,724.0,68954
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,381.0,1052.0,0.892401,0.444120,0.075426,-0.026239,197.0,536.0,725.0,68966
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,381.0,1052.0,0.893000,0.442914,0.075726,-0.025365,197.0,536.0,726.0,68977
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,381.0,1052.0,0.893138,0.442561,0.076438,-0.024543,197.0,536.0,727.0,68988
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,381.0,1052.0,0.893158,0.442576,0.076229,-0.024189,198.0,536.0,727.0,68999
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,381.0,1052.0,0.892923,0.442940,0.076880,-0.024119,198.0,536.0,727.0,69010
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,381.0,1052.0,0.892865,0.442817,0.078221,-0.024227,198.0,536.0,727.0,69021
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-5.0,381.0,1052.0,0.892913,0.442485,0.079517,-0.024294,198.0,536.0,727.0,69032
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-5.0,381.0,1053.0,0.892893,0.442258,0.080974,-0.024378,198.0,536.0,727.0,69043
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-5.0,381.0,1053.0,0.892837,0.442158,0.082114,-0.024402,197.0,536.0,727.0,69054
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-5.0,381.0,1053.0,0.893076,0.441448,0.083366,-0.024270,197.0,536.0,727.0,69066
